GEND,SCHOOL,ZIP3,CONFUNI,CONFPR,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10982,M3K,193.0,RUI,1.0,825,82.33333333333333,2,0
120,10799,L2T,,,,747,74.66666666666667,1,0
120,10947,N3O,,,,895,89.5,3,0
119,10798,M8H,194.0,OOS,1.0,942,92.0,3,0
120,11026,N9Z,,,,753,74.16666666666667,3,0
120,10447,L1B,191.0,ZI,1.0,895,73.0,4,0
120,10293,M1T,196.0,SN,2.0,867,83.83333333333333,4,0
120,10926,M6M,196.0,SI,2.0,858,85.83333333333333,2,1
120,10697,O1F,197.0,VSI,4.0,847,82.16666666666667,1,0
120,10793,L8N,,,,807,80.66666666666667,2,0
120,10754,N7Q,,,,707,69.0,3,0
120,11023,O2M,196.0,SIA,2.0,852,84.66666666666667,2,1
120,10889,N2W,178.0,KX,1.0,818,78.0,6,0
120,10594,M9S,190.0,PSK,3.0,875,87.5,1,0
120,11226,M7S,175.0,GXY,4.0,795,79.5,5,0
120,10760,O8N,196.0,SIA,1.0,878,87.83333333333333,1,1
119,11238,M0D,193.0,REI,2.0,735,73.5,3,0
120,10874,N5H,193.0,RUI,5.0,825,82.33333333333333,3,0
120,11041,M9M,196.0,SIA,1.0,850,84.83333333333333,1,1
119,11194,M5D,,,,918,91.5,4,0
119,10935,N2S,178.0,KI,2.0,923,89.33333333333333,4,0
120,10578,N3I,196.0,SIA,4.0,845,84.0,4,1
120,10636,M5F,178.0,KSO,1.0,918,90.83333333333333,3,0
120,10873,N2Y,196.0,SIA,2.0,910,90.5,2,1
120,10913,N2T,,,,777,77.16666666666667,4,0
120,10937,M5D,175.0,GXE,1.0,870,86.16666666666667,2,0
120,10808,O3O,,,,752,75.16666666666667,2,0
120,11240,M7B,194.0,OXV,3.0,800,78.33333333333333,1,0
120,10636,M5F,199.0,AIA,2.0,730,73.0,4,0
120,10459,O3L,199.0,AIA,1.0,738,73.83333333333333,4,0
120,10480,M7B,175.0,GXE,1.0,828,82.0,2,0
120,11051,M6N,181.0,YIH,4.0,823,82.33333333333333,1,0
120,10567,M7H,196.0,SI,4.0,838,81.16666666666667,4,1
120,11180,M4S,,,,0,38.333333333333336,6,0
120,10479,N0W,190.0,PAI,1.0,810,80.16666666666667,4,0
120,10659,N2X,,,,822,80.0,7,0
120,10908,M3O,178.0,KY,1.0,837,83.66666666666667,2,0
120,11142,N3K,194.0,OS,4.0,988,97.0,2,0
120,10331,M6O,,,,730,68.66666666666667,1,0
120,10725,M6N,190.0,PSK,3.0,843,83.66666666666667,1,0
120,10617,N2F,190.0,PSK,3.0,820,80.33333333333333,2,0
120,11238,M9O,193.0,RII,7.0,765,76.5,2,0
120,10481,N7K,178.0,KPH,1.0,937,92.16666666666667,5,0
120,10757,M1H,179.0,II,3.0,833,83.33333333333333,2,0
120,10687,O2U,,,,803,75.83333333333333,3,0
120,11180,N2S,194.0,OPX,2.0,790,76.66666666666667,1,0
120,10496,N0X,194.0,OI,1.0,938,92.0,3,0
119,10801,N3K,178.0,KSI,6.0,872,87.16666666666667,2,0
120,11043,M8H,194.0,OSK,1.0,857,70.16666666666667,2,0
120,11166,I4Y,,,,915,91.0,4,0
120,10859,O7B,179.0,II,1.0,895,89.5,3,0
120,10316,M6S,194.0,OSF,2.0,763,73.16666666666667,3,0
120,10717,M7K,178.0,KY,1.0,927,92.66666666666667,3,0
120,10672,M5C,,,,782,78.16666666666667,3,0
120,10316,M6S,196.0,SI,4.0,872,85.0,4,1
120,10567,M4S,178.0,KA,1.0,908,89.5,3,0
119,10860,Q4F,,,,970,97.0,4,0
120,10660,M2I,181.0,YIN,2.0,860,81.16666666666667,6,0
120,10273,M6C,194.0,OHY,1.0,918,91.83333333333333,4,0
120,10215,M0C,194.0,OSF,2.0,830,69.66666666666667,1,0
120,11139,N3N,197.0,VNT,6.0,843,84.33333333333333,5,0
120,10466,M5I,181.0,YII,4.0,833,83.33333333333333,5,0
120,10488,O4B,196.0,SNO,1.0,810,78.33333333333333,1,0
119,10558,M4U,190.0,PAW,4.0,847,84.66666666666667,2,0
120,11238,,,,,0,21.0,4,0
120,10781,M7N,179.0,ISH,2.0,842,84.16666666666667,6,0
120,10639,M6N,196.0,SNO,3.0,765,69.5,3,0
120,10751,M7Q,178.0,KS,1.0,907,90.66666666666667,3,0
120,10273,M6C,199.0,AIH,6.0,862,86.16666666666667,3,0
120,10430,O1N,181.0,YIA,1.0,825,81.0,2,0
120,11238,M0H,181.0,YIH,12.0,703,70.33333333333333,5,0
120,10937,M5D,194.0,OIR,6.0,918,91.83333333333333,8,0
120,11178,M7A,194.0,OSF,4.0,798,79.83333333333333,2,0
120,10853,M0U,177.0,BIH,10.0,757,75.66666666666667,3,0
120,10466,M5L,196.0,SNO,2.0,810,81.0,2,0
120,10717,M7M,197.0,VNY,3.0,770,77.0,4,0
120,11113,N3K,,,,853,85.33333333333333,4,0
119,10532,M6X,,,,0,38.5,2,0
120,10684,Q9U,178.0,KI,1.0,938,93.83333333333333,5,0
120,11140,M5K,199.0,AII,7.0,872,87.16666666666667,1,0
120,10987,M0X,196.0,SIA,1.0,855,84.83333333333333,1,1
120,10725,M6N,,,,0,30.833333333333332,1,0
119,10549,M6N,196.0,SI,3.0,880,86.33333333333333,3,1
120,10813,M8M,190.0,PIC,5.0,817,81.66666666666667,1,0
120,10688,N3K,196.0,SIA,3.0,948,94.83333333333333,3,1
119,10771,M3O,,,,872,83.5,3,0
120,10451,O3N,,,,837,82.16666666666667,2,0
120,10717,M7K,196.0,SN,4.0,847,80.83333333333333,5,0
120,10788,M9F,196.0,SNO,1.0,795,75.5,1,0
120,10936,M7S,196.0,SIA,3.0,888,86.16666666666667,3,1
120,10494,N2S,194.0,OL,1.0,897,89.0,4,0
120,10600,N2X,196.0,SI,1.0,877,84.5,1,1
120,10659,N2W,178.0,KXP,1.0,815,81.33333333333333,7,0
120,10486,O1I,,,,827,82.66666666666667,1,0
120,10496,N7N,194.0,OIR,1.0,935,93.16666666666667,2,0
119,10978,N3L,190.0,PHH,2.0,850,85.0,4,0
120,11238,M7N,178.0,KKW,1.0,867,86.66666666666667,4,0
120,10242,M7Y,194.0,OSF,2.0,892,85.66666666666667,3,0
120,10422,N2C,194.0,OJA,5.0,878,80.83333333333333,3,0
120,10588,M7S,,,,773,77.33333333333333,9,0
120,10792,O2S,197.0,VF,1.0,874,84.16666666666667,2,0
119,11108,N2X,194.0,OL,1.0,932,92.66666666666667,2,0
120,10718,N5T,,,,782,78.16666666666667,3,0
120,10647,M5T,196.0,SNO,2.0,807,80.33333333333333,2,0
120,10282,M7Z,,,,0,42.333333333333336,2,0
119,10543,M6B,190.0,PIM,2.0,810,79.83333333333333,3,0
120,10283,Q4H,196.0,SNO,7.0,790,75.16666666666667,3,0
120,10598,M0D,178.0,KVS,2.0,835,83.5,3,0
120,10908,M3O,196.0,SNO,2.0,782,76.83333333333333,2,0
120,11091,M6W,196.0,SIA,3.0,963,95.66666666666667,3,1
120,10812,M4Y,178.0,KTP,3.0,870,84.33333333333333,2,0
120,11238,,193.0,RII,2.0,797,79.66666666666667,3,0
120,10728,N5N,196.0,SI,2.0,888,88.33333333333333,2,1
120,10926,M6N,178.0,KSW,3.0,877,87.66666666666667,4,0
120,10507,N2O,197.0,VSI,4.0,823,82.33333333333333,3,0
120,10963,O6W,178.0,KXP,5.0,887,84.5,4,0
120,11108,N2X,196.0,SI,2.0,905,88.83333333333333,2,1
120,10947,N3K,197.0,VF,3.0,813,78.83333333333333,5,0
120,11092,M7S,,,,820,80.0,3,0
119,11209,M9T,196.0,SI,1.0,908,90.0,1,1
120,11142,M4U,196.0,SI,3.0,902,90.16666666666667,3,1
120,10376,N2Q,190.0,PAW,5.0,807,80.66666666666667,3,0
120,10636,M5F,178.0,KKU,5.0,855,85.5,3,0
120,10720,M1H,190.0,PAI,2.0,842,80.33333333333333,3,0
120,11142,N2T,196.0,SI,2.0,868,86.83333333333333,2,1
120,11038,O1M,,,,817,52.166666666666664,1,0
120,10611,M1T,,,,790,79.0,4,0
120,11225,M7X,179.0,IP,2.0,825,82.5,5,0
120,10966,M7Q,178.0,KIS,1.0,827,82.66666666666667,3,0
120,10245,M1H,190.0,PAV,6.0,840,84.0,2,0
120,10837,N0W,196.0,SIA,3.0,843,84.33333333333333,3,1
120,10647,M5T,178.0,KPR,1.0,943,93.16666666666667,5,0
120,10499,M3H,196.0,SI,4.0,897,89.0,4,1
120,10597,O7H,199.0,ARY,4.0,810,75.16666666666667,6,0
120,11238,M0D,178.0,KKU,1.0,878,87.83333333333333,4,0
120,10813,M8O,193.0,RCI,3.0,815,81.5,4,0
120,10273,L3H,199.0,AIY,3.0,862,84.16666666666667,2,0
120,11082,M5H,,,,0,-1.0,2,0
120,10607,L3T,196.0,SIA,2.0,872,86.16666666666667,2,1
120,10817,O1N,196.0,SIA,2.0,888,85.5,2,1
120,10213,M0H,,,,693,65.66666666666667,1,0
120,11034,M6O,178.0,KI,1.0,938,93.66666666666667,4,0
120,10792,O2U,178.0,KIS,1.0,908,90.83333333333333,2,0
120,10578,M5B,178.0,KX,5.0,807,66.16666666666667,2,0
120,10717,M7K,176.0,MNO,2.0,827,77.66666666666667,1,0
120,10372,N0D,190.0,PNI,6.0,765,61.333333333333336,1,0
120,10599,N2D,196.0,SIA,2.0,862,86.16666666666667,2,1
120,10801,N3K,196.0,SIA,2.0,892,86.66666666666667,2,1
120,11238,M9T,196.0,SNO,2.0,777,72.0,1,0
120,11180,N3L,194.0,OPX,2.0,852,85.16666666666667,1,0
120,10673,O0K,177.0,BHU,1.0,700,65.83333333333333,6,0
120,10215,M0C,197.0,VND,4.0,793,62.833333333333336,3,0
120,10489,M5U,,,,725,72.5,3,0
120,10269,O4U,196.0,SIA,1.0,887,85.66666666666667,1,1
119,10873,N2C,194.0,OJA,2.0,795,67.33333333333333,1,0
120,10392,M2O,197.0,VF,1.0,943,92.5,6,0
120,10215,M0D,196.0,SIA,1.0,900,87.66666666666667,1,1
120,10717,M7K,181.0,YPC,3.0,782,78.16666666666667,1,0
120,10853,M0U,178.0,KKU,1.0,835,81.0,2,0
120,11238,M9O,178.0,KSI,3.0,867,86.66666666666667,4,0
120,10738,M7I,,,,882,85.33333333333333,3,0
120,10649,M6W,194.0,OSI,7.0,853,83.16666666666667,1,0
120,11015,M2N,192.0,TII,3.0,767,76.66666666666667,5,0
120,11238,M9Q,196.0,SIA,1.0,853,85.33333333333333,1,1
120,10916,M0D,196.0,SI,2.0,880,87.33333333333333,2,1
120,10853,M0U,178.0,KS,4.0,847,84.66666666666667,3,0
120,10625,O7K,,,,605,60.5,3,0
120,10566,N2Q,190.0,PIC,2.0,840,83.5,3,0
119,11061,M7W,196.0,SIA,3.0,900,87.0,3,1
119,11240,M7B,194.0,OXV,2.0,868,83.33333333333333,5,0
120,10462,M6M,197.0,VNE,7.0,862,85.5,4,0
120,10725,M6N,193.0,REI,5.0,823,81.16666666666667,1,0
120,10236,M2O,,,,630,45.833333333333336,1,0
120,10953,N5D,178.0,KKU,1.0,880,86.16666666666667,2,0
120,11238,M9Q,177.0,BIH,1.0,780,78.0,3,0
120,11011,M8S,,,,902,90.16666666666667,3,0
120,11236,M6W,178.0,KS,3.0,850,81.33333333333333,2,0
120,11201,M4Y,192.0,TIH,4.0,730,71.66666666666667,2,0
120,11142,N2Q,,,,833,83.33333333333333,2,0
120,10588,M7S,178.0,KI,1.0,912,89.83333333333333,3,0
120,10738,M7I,,,,0,59.833333333333336,2,0
120,11220,M6O,196.0,SIA,1.0,913,91.33333333333333,1,1
120,11238,M5F,178.0,KKC,2.0,900,90.0,3,0
120,10356,M8M,196.0,SNO,1.0,798,79.83333333333333,1,0
120,10810,M7Y,196.0,SIA,2.0,842,82.66666666666667,2,1
120,10659,N2X,178.0,KKW,1.0,917,89.83333333333333,5,0
120,10600,N2X,196.0,SAA,11.0,878,77.5,14,0
120,11051,M6N,196.0,SIA,1.0,900,87.66666666666667,1,1
120,10964,M6M,178.0,KI,1.0,930,93.0,2,0
120,10640,M7Z,196.0,SNO,3.0,795,76.83333333333333,3,0
120,10521,N7H,196.0,SIA,1.0,912,91.16666666666667,1,1
120,10947,N3N,175.0,GPC,4.0,853,84.33333333333333,7,0
120,10953,N5K,178.0,KIS,1.0,897,87.0,2,0
120,10567,M4S,,,,893,83.16666666666667,1,0
120,10463,N7N,190.0,PIM,3.0,855,85.33333333333333,4,0
120,10649,M6N,,,,0,44.0,3,0
120,11020,M9K,198.0,ND,3.0,880,74.16666666666667,2,0
120,11238,,,,,838,83.83333333333333,5,0
120,11238,M7F,,,,0,-1.0,4,0
120,10757,M5F,196.0,STP,2.0,867,86.16666666666667,6,0
120,10239,M5D,194.0,OD,2.0,935,93.5,4,0
120,10239,M5D,190.0,PSK,7.0,812,81.16666666666667,3,0
120,11041,M0C,178.0,KA,2.0,928,92.83333333333333,1,0
120,10464,N2H,196.0,SNO,7.0,765,76.5,3,0
119,10495,M1S,196.0,SIA,1.0,918,90.66666666666667,1,1
120,10532,M6O,199.0,AIP,6.0,807,80.66666666666667,3,0
120,10889,N2W,194.0,OD,1.0,952,93.5,5,0
120,10754,N7Q,196.0,SIA,1.0,845,83.0,1,1
120,10215,M0C,175.0,GPB,2.0,848,83.83333333333333,4,0
120,10532,N7Q,175.0,GTI,2.0,912,91.16666666666667,3,0
120,10458,N3L,178.0,KKC,1.0,918,88.33333333333333,7,0
120,10852,M4S,181.0,YIA,1.0,810,74.5,4,0
120,10608,L8B,193.0,RIG,1.0,833,82.66666666666667,5,0
120,11238,U4I,193.0,REI,4.0,727,72.66666666666667,1,0
120,10947,N3O,190.0,PNE,2.0,833,81.0,4,0
120,10639,M6N,,,,643,62.166666666666664,4,0
120,10718,N5U,196.0,SNO,2.0,755,71.0,2,0
120,11220,M6X,181.0,YIA,10.0,700,70.0,13,0
120,10484,Q2B,196.0,SIA,2.0,952,91.0,2,1
120,10476,M1S,197.0,VNT,2.0,840,82.0,1,0
120,10594,M9N,,,,715,71.5,3,0
120,10788,M9U,196.0,SIA,1.0,912,91.16666666666667,1,1
120,10558,M5K,194.0,OD,1.0,950,95.0,3,0
120,10480,M7B,194.0,OPT,1.0,785,78.5,5,0
119,10912,O2H,199.0,AIV,1.0,780,14.333333333333334,2,0
120,10580,L1I,,,,892,87.16666666666667,1,0
120,11238,M4S,175.0,GXE,2.0,827,82.66666666666667,8,0
120,10816,M6O,,,,0,50.833333333333336,4,0
120,11209,M0I,,,,863,85.16666666666667,5,0
120,11220,M6X,,,,845,84.5,3,0
119,11224,M7W,196.0,SIA,1.0,0,83.66666666666667,1,1
119,10396,M5M,194.0,OPT,11.0,787,76.33333333333333,12,0
120,10597,O7H,179.0,II,1.0,832,70.16666666666667,3,0
120,10578,M7D,178.0,KKC,1.0,898,87.33333333333333,5,0
120,10836,L1M,193.0,RPG,1.0,820,82.0,5,0
120,10758,L8M,178.0,KKU,3.0,920,92.0,4,0
120,10331,M6O,196.0,SNO,2.0,812,78.5,1,0
120,11238,M9O,,,,0,42.166666666666664,1,0
120,10446,M1C,,,,825,80.66666666666667,1,0
120,10935,N3I,178.0,KKW,1.0,872,86.16666666666667,5,0
120,10877,M5Z,,,,733,72.33333333333333,2,0
120,11142,N2C,193.0,REI,5.0,840,84.0,1,0
119,11108,N2X,178.0,KS,2.0,907,86.16666666666667,1,0
120,10632,M0U,196.0,SI,3.0,850,85.0,3,1
120,11021,M0U,178.0,KY,1.0,920,91.16666666666667,2,0
120,10950,M0B,196.0,SI,1.0,940,89.66666666666667,1,1
120,10788,M9L,196.0,SNO,2.0,828,75.66666666666667,1,0
120,10770,O3B,193.0,REI,3.0,757,72.66666666666667,2,0
120,10421,M7S,194.0,OS,1.0,937,93.66666666666667,2,0
120,10850,L8L,196.0,SI,2.0,873,85.66666666666667,2,1
120,10551,M1N,196.0,SIA,1.0,918,91.83333333333333,1,1
119,10811,N3O,196.0,SIA,1.0,840,83.0,1,1
119,10989,N4C,196.0,SIA,3.0,855,85.5,3,1
120,10841,N5F,194.0,OAP,3.0,865,84.33333333333333,7,0
120,10681,M1L,,,,642,64.16666666666667,1,0
120,10874,N5H,178.0,KXP,3.0,838,82.66666666666667,8,0
120,10811,N3O,196.0,SNO,2.0,812,81.16666666666667,2,0
120,10293,M3I,179.0,IX,1.0,863,83.5,6,0
120,10246,N6B,,,,758,75.83333333333333,1,0
120,11142,N2U,194.0,OXV,6.0,888,86.16666666666667,5,0
120,10341,M6N,196.0,SIA,3.0,872,83.83333333333333,3,1
120,10330,M2L,181.0,YIB,4.0,745,74.5,1,0
120,10733,M7T,194.0,OSF,2.0,875,83.5,4,0
120,10671,M7Q,175.0,GNH,1.0,925,89.0,4,0
120,10636,M5T,190.0,PIC,4.0,807,79.33333333333333,8,0
120,10821,M7A,193.0,RCI,5.0,825,81.5,1,0
120,10318,M3O,178.0,KKC,1.0,930,92.33333333333333,2,0
120,10781,M7N,196.0,SIA,2.0,868,86.83333333333333,2,1
119,10462,M6N,194.0,OIR,2.0,908,90.16666666666667,1,0
120,10340,O1C,178.0,KI,1.0,950,94.16666666666667,3,0
120,10860,Q4Z,197.0,VNR,1.0,920,91.16666666666667,2,0
120,10881,Q7B,,,,885,87.66666666666667,1,0
120,10703,O7I,179.0,II,1.0,877,87.66666666666667,2,0
120,11108,N2X,,,,737,73.66666666666667,4,0
120,10619,O3M,196.0,SIA,4.0,830,83.0,4,1
120,10230,O3O,194.0,OPA,5.0,815,81.5,3,0
120,11051,M6N,194.0,OSP,1.0,768,76.83333333333333,3,0
120,11051,M6N,,,,698,68.33333333333333,3,0
120,10600,N2U,190.0,PNN,7.0,723,66.16666666666667,14,0
120,10997,M7Q,,,,740,63.166666666666664,2,0
120,10250,O8W,176.0,MN,3.0,845,83.33333333333333,2,0
120,11000,N2W,196.0,SI,1.0,850,83.83333333333333,1,1
120,10647,M5D,194.0,OJA,4.0,808,80.83333333333333,2,0
120,10754,N7Q,194.0,OD,1.0,923,92.0,5,0
120,11245,M9X,,,,0,60.5,3,0
120,10536,M6X,178.0,KPN,4.0,813,78.83333333333333,9,0
119,10302,M7N,196.0,SIA,2.0,952,95.16666666666667,2,1
120,11041,M9N,196.0,SIA,1.0,922,92.0,1,1
120,10972,M0Z,196.0,SNO,1.0,783,78.33333333333333,1,0
120,10492,M5K,176.0,MN,2.0,833,68.33333333333333,5,0
120,10671,M7Q,196.0,SQP,2.0,862,83.66666666666667,3,0
120,10729,L3K,199.0,AIN,3.0,792,76.5,1,0
120,10458,N4C,,,,840,84.0,2,0
120,10898,M5H,177.0,BI,7.0,752,75.16666666666667,3,0
120,10948,M1T,196.0,SNO,1.0,785,74.5,1,0
120,10717,M7K,197.0,VNS,6.0,783,78.33333333333333,2,0
120,10528,O2D,197.0,VNQ,2.0,817,79.5,3,0
119,10603,M9K,196.0,SII,3.0,892,71.5,2,0
120,11238,M9T,194.0,OXV,1.0,913,91.33333333333333,3,0
120,11012,O4U,196.0,SN,7.0,823,79.83333333333333,3,0
120,10480,M5L,178.0,KWS,1.0,902,89.66666666666667,5,0
120,10555,M4U,194.0,OXV,8.0,845,84.5,4,0
120,10738,M7I,190.0,PSK,6.0,823,80.16666666666667,14,0
120,10434,M6C,175.0,GO,2.0,822,81.83333333333333,1,0
120,10565,O0D,,,,0,51.5,4,0
120,10412,M2F,199.0,AII,4.0,817,79.16666666666667,3,0
120,10242,M7Y,177.0,BI,5.0,803,76.66666666666667,3,0
119,10272,M6W,196.0,SIA,1.0,933,92.16666666666667,1,1
120,10395,L5L,,,,793,14.666666666666666,3,0
120,10273,M6C,178.0,KI,1.0,935,93.5,3,0
120,10536,M6C,176.0,MY,7.0,833,81.5,3,0
120,10964,M6M,,,,0,75.33333333333333,5,0
120,10552,M4S,175.0,GPC,2.0,810,81.0,4,0
120,10550,M5B,193.0,RUI,2.0,800,80.0,1,0
120,10434,M6C,175.0,GXE,5.0,827,78.33333333333333,1,0
120,10978,N3I,,,,0,64.5,3,0
120,10649,M6S,199.0,AIP,1.0,740,74.0,3,0
120,10594,M9T,196.0,SI,1.0,897,89.66666666666667,1,1
120,10811,N3L,,,,0,30.5,4,0
119,10532,N7Q,178.0,KIS,1.0,865,86.5,2,0
120,10281,Q7D,,,,893,88.5,2,0
119,10213,M0H,178.0,KSI,5.0,887,88.66666666666667,3,0
120,11238,M0D,,,,648,64.83333333333333,2,0
120,10273,M6F,196.0,SIA,2.0,907,90.66666666666667,2,1
120,10401,O6W,179.0,II,1.0,898,89.33333333333333,2,0
120,11087,N3K,196.0,SNO,1.0,793,79.33333333333333,1,0
119,10674,M9K,196.0,SI,1.0,903,88.5,1,1
120,11087,N3K,,,,885,88.5,3,0
120,10264,M2T,194.0,OS,1.0,870,87.0,3,0
120,11142,N2W,194.0,OPX,3.0,787,64.83333333333333,2,0
120,11200,M5O,196.0,SI,1.0,853,85.33333333333333,1,1
119,10423,M5T,191.0,ZY,12.0,885,53.166666666666664,10,0
120,10215,M9U,196.0,STP,1.0,892,88.5,3,0
120,11199,M9S,175.0,GPC,2.0,818,81.83333333333333,3,0
120,10680,M9X,196.0,SIA,1.0,912,85.0,1,1
120,10592,O1N,,,,628,62.833333333333336,2,0
120,10356,M8N,194.0,OD,1.0,977,96.83333333333333,3,0
120,10771,M1T,196.0,SIA,2.0,858,85.83333333333333,2,1
120,11238,M5F,,,,850,85.0,4,0
120,11038,O7K,,,,675,58.666666666666664,3,0
120,10671,M7Q,178.0,KA,1.0,897,88.16666666666667,2,0
120,10285,O8H,179.0,II,1.0,875,86.66666666666667,3,0
120,11142,N2U,195.0,HJ,5.0,792,79.16666666666667,1,0
120,10835,M5H,199.0,AII,1.0,720,72.0,2,0
120,11203,M6W,194.0,OI,1.0,888,88.83333333333333,3,0
120,10671,M7Q,,,,715,67.66666666666667,2,0
120,11245,M9X,196.0,SI,1.0,893,85.0,1,1
120,10434,M6B,175.0,GUY,3.0,750,65.33333333333333,2,0
120,10646,N0Q,190.0,PNE,5.0,843,84.33333333333333,15,0
120,11180,N2S,194.0,OI,2.0,903,90.33333333333333,3,0
120,11180,,,,,0,-1.0,1,0
120,10990,L0L,180.0,QLA,3.0,900,90.0,1,0
119,11238,M8N,196.0,SI,1.0,867,86.66666666666667,1,1
120,10990,L0L,191.0,ZI,2.0,923,92.33333333333333,3,0
120,10324,M6O,193.0,REA,4.0,690,13.0,6,0
120,11238,M0D,193.0,REI,2.0,758,75.83333333333333,3,0
120,10718,N5S,196.0,SIA,4.0,915,86.33333333333333,4,1
120,10598,M0D,176.0,MY,2.0,927,90.0,5,0
120,10869,N9W,196.0,SIA,3.0,932,92.5,3,1
120,11238,M0D,193.0,REI,4.0,738,73.83333333333333,3,0
120,10775,M0C,196.0,SNO,1.0,800,80.0,2,0
120,10662,L8Q,,,,878,84.83333333333333,1,0
120,10301,M6M,196.0,SIA,1.0,915,91.0,1,1
119,10828,O6W,190.0,PAW,3.0,847,84.0,2,0
120,10996,N9A,194.0,OSK,1.0,760,76.0,3,0
119,10573,O5Y,,,,728,72.83333333333333,3,0
120,11220,M6X,196.0,SNO,3.0,837,83.66666666666667,2,0
120,11238,M9O,194.0,OSK,3.0,865,86.5,2,0
119,11188,O3W,178.0,KVS,4.0,853,85.33333333333333,6,0
120,10853,M0U,196.0,SIA,1.0,845,84.5,1,1
120,10360,M8Q,196.0,ST,2.0,755,62.833333333333336,1,0
120,11238,M0D,194.0,OSK,1.0,873,87.33333333333333,2,0
120,10378,N6N,196.0,SNO,4.0,797,77.33333333333333,4,0
120,10521,N0B,196.0,SIA,5.0,877,87.0,5,1
120,10341,M6N,,,,808,80.83333333333333,1,0
120,10228,M7M,197.0,VNB,3.0,858,82.16666666666667,4,0
120,10442,N6F,,,,900,86.0,1,0
120,10837,N0X,190.0,PHN,2.0,732,73.16666666666667,5,0
120,11147,N3O,196.0,SI,2.0,853,83.33333333333333,2,1
120,11013,N7T,178.0,KBO,1.0,953,94.66666666666667,3,0
120,10355,M3K,178.0,KP,3.0,848,80.83333333333333,2,0
120,10294,M1H,,,,663,64.0,1,0
120,11147,N3O,196.0,SIA,5.0,867,86.66666666666667,5,1
120,10793,L8Q,196.0,SIA,2.0,885,81.83333333333333,2,1
120,11209,M1S,,,,773,77.33333333333333,4,0
120,10908,M3N,179.0,II,3.0,890,88.16666666666667,1,0
120,10672,M5K,194.0,ON,1.0,872,86.33333333333333,3,0
120,10706,N3S,,,,602,60.166666666666664,1,0
120,10252,M6N,196.0,SIA,5.0,915,86.83333333333333,5,1
120,10467,N7I,196.0,SNO,2.0,800,80.0,2,0
120,10719,N6N,178.0,KKW,1.0,905,87.83333333333333,3,0
120,11149,N0B,190.0,PAW,3.0,817,81.66666666666667,1,0
119,10246,N6B,194.0,OSI,7.0,838,83.83333333333333,3,0
120,11238,,,,,0,-1.0,6,0
120,10811,N3N,179.0,II,3.0,840,81.66666666666667,1,0
120,11162,M7D,194.0,OPX,2.0,785,78.5,3,0
120,10672,M5D,196.0,SIA,3.0,875,87.5,3,1
120,11188,O3Q,197.0,VSI,6.0,855,84.0,2,0
120,11238,,196.0,SIA,1.0,860,86.0,1,1
120,10683,Q3B,,,,880,88.0,3,0
120,10708,M4W,197.0,VSI,3.0,730,70.33333333333333,2,0
119,10876,N5S,196.0,SNO,4.0,802,79.16666666666667,4,0
120,10638,O4S,196.0,SI,4.0,917,91.66666666666667,4,1
120,11142,M4S,196.0,SI,4.0,832,83.16666666666667,4,1
120,10951,N2K,,,,812,66.83333333333333,3,0
120,10489,M5U,190.0,PIC,3.0,820,82.0,2,0
120,10434,M6C,190.0,PIC,1.0,825,80.0,3,0
119,10737,O2F,178.0,KQ,2.0,920,92.0,3,0
120,10918,N9Z,190.0,PIM,3.0,805,80.5,2,0
120,10338,M4S,194.0,OIR,1.0,933,90.66666666666667,2,0
120,10813,M8N,178.0,KA,1.0,855,71.83333333333333,2,0
120,10499,M3F,192.0,TII,5.0,872,84.33333333333333,4,0
120,10966,M7T,197.0,VNR,2.0,875,85.33333333333333,1,0
120,10753,O3Q,196.0,SQP,5.0,903,88.16666666666667,2,0
120,10215,M0D,196.0,SIA,1.0,848,84.0,1,1
120,10844,M4T,190.0,PNE,6.0,822,78.66666666666667,1,0
120,10680,M9U,,,,0,46.166666666666664,1,0
120,10745,O5O,178.0,KII,1.0,943,89.16666666666667,3,0
120,10883,Q4B,190.0,PIM,4.0,878,85.33333333333333,3,0
120,10617,N2N,199.0,AIN,1.0,788,78.83333333333333,3,0
120,10235,,196.0,SIA,3.0,863,86.33333333333333,3,1
120,10812,M5H,196.0,SIA,3.0,877,87.66666666666667,3,1
120,10489,M5U,,,,0,56.666666666666664,2,0
120,10457,M7U,190.0,PIM,7.0,833,83.33333333333333,2,0
120,10851,M6I,192.0,TII,3.0,792,74.5,1,0
119,10719,N5F,197.0,VNR,1.0,835,70.16666666666667,2,0
120,10476,M0L,,,,807,73.33333333333333,1,0
120,10759,O3A,,,,667,66.66666666666667,4,0
120,10266,M4Z,196.0,SIA,1.0,865,86.0,1,1
119,11238,M9O,,,,842,84.16666666666667,5,0
120,10248,M7Z,194.0,OSP,13.0,763,74.83333333333333,7,0
120,11013,N6Q,191.0,ZI,1.0,920,89.16666666666667,4,0
119,10381,,179.0,INR,5.0,812,79.5,1,0
120,10672,M5C,194.0,OXV,1.0,843,84.33333333333333,12,0
120,10321,,190.0,PAV,4.0,828,82.83333333333333,1,0
119,11238,M9O,,,,0,-1.0,3,0
120,11199,M9S,199.0,AIY,4.0,812,81.16666666666667,3,0
120,11108,N2X,,,,0,-1.0,3,0
119,10978,N3N,190.0,PIM,2.0,880,87.16666666666667,6,0
