GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
119,10345,L4S,197.0,6.0,825,66.83333333333333,3,0
120,11215,L4S,,,850,85.0,2,0
120,11061,L6Z,191.0,1.0,903,90.33333333333333,2,0
120,10459,N2J,194.0,1.0,907,88.83333333333333,8,0
120,10327,M2J,195.0,5.0,788,78.83333333333333,3,0
120,10327,M2J,190.0,5.0,860,85.0,2,0
120,11120,M1V,194.0,1.0,933,93.33333333333333,4,0
119,10578,L6C,179.0,12.0,925,90.5,20,0
119,10729,K2J,191.0,1.0,877,87.66666666666667,2,0
119,10812,L3Y,191.0,1.0,915,90.33333333333333,2,0
119,11195,M4C,178.0,2.0,935,93.5,3,0
119,11030,M2M,178.0,1.0,945,93.5,6,0
120,10717,L6J,179.0,2.0,900,89.83333333333333,3,0
120,11067,K4M,191.0,1.0,925,91.16666666666667,2,0
119,10672,L4C,178.0,1.0,945,94.0,5,0
119,10546,N5A,191.0,1.0,937,91.33333333333333,5,0
120,10740,K9V,179.0,1.0,907,90.66666666666667,2,0
119,10786,L5M,194.0,2.0,985,97.0,3,0
120,10814,K2H,178.0,2.0,893,87.66666666666667,3,0
119,10564,M4A,178.0,1.0,890,89.0,2,0
119,10464,M1S,178.0,1.0,927,91.0,3,0
119,10451,N2M,178.0,1.0,920,90.83333333333333,4,0
119,10801,M2J,178.0,8.0,910,87.66666666666667,7,0
119,10508,M2N,178.0,1.0,925,90.66666666666667,2,0
119,10384,L2M,197.0,1.0,955,94.5,2,0
120,10327,M2J,,,0,36.166666666666664,1,0
119,10393,N8H,179.0,2.0,792,14.166666666666666,3,0
120,11013,M4V,179.0,1.0,882,83.83333333333333,5,0
120,10543,L5A,181.0,2.0,780,78.0,4,0
120,11164,L2N,179.0,1.0,823,82.33333333333333,5,0
120,11164,L2R,,,820,80.83333333333333,2,0
120,10434,L5B,194.0,4.0,827,81.0,5,0
119,10238,,178.0,1.0,903,90.33333333333333,5,0
119,11136,M9A,191.0,1.0,902,90.16666666666667,2,0
120,11140,M2J,194.0,1.0,855,85.5,4,0
120,11040,M6L,175.0,1.0,797,68.0,2,0
119,10971,K4A,191.0,1.0,913,91.16666666666667,3,0
120,10792,N1T,193.0,1.0,977,96.0,3,0
120,10728,M5A,178.0,2.0,893,81.66666666666667,7,0
120,10921,L6X,193.0,2.0,847,84.66666666666667,4,0
120,10699,L4M,,,833,75.66666666666667,3,0
119,10780,L5V,178.0,1.0,930,93.0,3,0
120,11024,L9G,178.0,1.0,948,92.83333333333333,2,0
120,11168,K1T,199.0,1.0,915,88.66666666666667,13,0
120,10882,N2L,191.0,1.0,910,90.5,6,0
120,10283,P3E,199.0,3.0,863,86.16666666666667,1,0
120,10935,M3C,190.0,4.0,853,83.0,6,0
120,10991,L4A,175.0,4.0,800,80.0,3,0
120,11057,L4A,194.0,1.0,972,95.66666666666667,4,0
120,11099,M5N,191.0,1.0,922,91.66666666666667,6,0
120,10474,L6M,178.0,1.0,960,95.16666666666667,3,0
120,10481,M6P,,,0,45.833333333333336,4,0
120,10516,M9R,181.0,1.0,863,83.0,2,0
119,11000,L4S,178.0,1.0,927,90.5,2,0
120,10372,M9C,194.0,1.0,883,88.33333333333333,2,0
120,10372,M9R,194.0,1.0,987,97.33333333333333,2,0
